,Difference
杂志社,-0.00018036852556394252
策略信息,-0.00018036852556394252
东方之珠,-0.0001804639522695778
已成,-0.00018048474468921396
剩余,-0.00018056898768037684
卡脖子,-0.0001805944618532953
掉入,-0.00018060561901120592
护佑,-0.00018060627016169584
反作用力,-0.00018061140803128919
势不可挡,-0.00018063400137872086
佐治亚州,-0.00018064069332687695
海事,-0.00018069487069137107
好不好,-0.0001807096823633132
多极,-0.0001808706332094592
心里,-0.00018087136211590235
严重后果,-0.000180875297162146
情景,-0.0001808815292731303
借新冠,-0.00018095285782902026
下个月,-0.00018096076803567664
账号,-0.00018098267899149126
寥寥,-0.00018105138201946104
送给,-0.00018111874720264147
超大规模,-0.00018114976417900108
颠覆性,-0.00018118721983973932
搪塞,-0.00018122374943673516
卡托,-0.00018122434452364552
凶险,-0.00018123259793483763
反证,-0.00018124152140346116
牛津,-0.0001812831150596566
负债累累,-0.00018130060585012223
尺子,-0.0001814461577446106
无耻,-0.00018145906154927306
要是,-0.0001814705331789924
获奖,-0.0001814925939662273
中为,-0.00018151300336148682
商业秘密,-0.00018152412427062135
号召力,-0.00018160072808207675
直抵,-0.00018160502218425627
联席,-0.0001816116137461609
依次,-0.00018168258248851528
莫非,-0.0001816903195615476
核心,-0.00018171884016915212
继续下去,-0.00018181395059114366
副委员长,-0.00018186427467550302
数以,-0.00018199846120449192
拭目以待,-0.00018203152877844698
细数,-0.00018214960655000328
检察官,-0.00018222352644231072
背道,-0.000182234029516791
自持,-0.00018226065769413665
提问,-0.00018227762757366025
落子,-0.00018228073679295003
放眼,-0.00018230502986967315
一次次,-0.00018233367512743358
丹麦,-0.00018237641221424997
启发,-0.00018246076647010815
经济侵略,-0.0001824842229892968
被绑,-0.00018251866272096193
寻衅滋事,-0.00018252058926533486
弗雷德里克,-0.00018252321576002118
盾牌,-0.00018253099047164212
前头,-0.00018254091993272464
水果,-0.0001825500630650945
反倒,-0.00018266400711516452
移植,-0.00018266515164642506
成交,-0.00018268268659376663
锐意进取,-0.0001826917991045021
跌破,-0.00018271295736047683
瓦解,-0.00018272612311949558
围墙,-0.0001827306098533417
联合体,-0.00018278984468425441
尖端技术,-0.00018282167061948098
装船,-0.00018296351315688964
数百万吨,-0.00018296351315688964
符合国际,-0.00018299547215429822
于法无据,-0.00018301495853494088
本领,-0.00018313800093643805
高呼,-0.00018315055377959443
持续上升,-0.00018316779978156344
南半球,-0.00018317329548598856
辛勤工作,-0.0001832318933702894
生化武器,-0.000183297316293886
手套,-0.00018329744785482694
闯出,-0.00018333658786072904
精雕细琢,-0.00018334472299674597
宣传片,-0.00018341515833740035
佐利克,-0.00018343063524519634
华为技术,-0.00018344804094666325
首要地位,-0.00018348178098638249
国约,-0.00018348178098638249
书记,-0.00018349395326387106
现阶段,-0.0001835965983140923
堵住,-0.00018361100867955824
财政赤字,-0.00018363427296577074
复谈,-0.00018367698692479725
艰难险阻,-0.0001836816581243292
极尽,-0.0001837042541583278
要诀,-0.000183760445560247
漠不关心,-0.00018378951924315066
专制,-0.00018382450187377972
高盛,-0.00018387898581639198
添麻烦,-0.00018393894945488383
亲身经历,-0.00018400213888697032
2100,-0.00018400222284003395
堂皇,-0.00018401614259595513
四面,-0.00018410307247086055
财务,-0.00018412204443587978
苗头,-0.00018416394684090607
爱国,-0.00018422001484468735
螺旋式,-0.00018428364767960823
两块,-0.0001843154663543851
远涉重洋,-0.0001843154663543851
客观,-0.00018438112143573382
最先,-0.00018439152716372926
外事,-0.00018445453778710052
过境,-0.00018454627136429264
沉迷,-0.00018457520837293048
吉米,-0.00018462565868420484
美的,-0.00018466283331943837
导向,-0.00018467810642391544
均值,-0.0001847571730264107
估计,-0.00018479473029636
安上,-0.0001848750259256497
病魔,-0.00018502256148601027
迄今已,-0.00018506960766951277
官僚机构,-0.00018509760378374024
心烦意乱,-0.00018509760378374024
另搞一套,-0.0001851083267207742
胜者,-0.00018511583287737738
用到,-0.00018513184148734557
阳关道,-0.0001851572954786353
独木桥,-0.0001851572954786353
侵略性,-0.0001851653590195413
祖国大陆,-0.00018516944477833623
出生,-0.0001852445330552792
正义性,-0.00018527386396113274
干旱,-0.0001852822286539683
斩断,-0.00018528586152150522
做大,-0.000185346611073511
选项,-0.00018534713095138294
更不愿,-0.00018536299495199864
净收入,-0.00018539161660135898
英特尔公司,-0.0001853947800680207
会面,-0.00018540144727698912
蓄积,-0.00018542648077321045
1993,-0.00018550905453409888
打得,-0.0001856683721992485
后悔,-0.00018569908238569307
时要,-0.00018571776314498358
根本法,-0.00018576777162248987
亨利,-0.00018580141208374007
六稳,-0.00018583828322790442
大业,-0.0001858643413955153
东拼西凑,-0.00018592141668922086
缴获,-0.00018597197207743685
寄递,-0.00018597197207743685
将军,-0.00018598084348400078
戴高乐,-0.00018598084348400078
普洛斯,-0.00018598787945762408
帕夫洛,-0.00018598787945762408
虚构,-0.00018599662095893072
大跌,-0.00018605977329268016
抑制,-0.00018611782264797114
冰山一角,-0.00018614596608087567
意气风发,-0.00018616853329607848
放下,-0.00018618311855272312
占便宜,-0.00018620231802507823
一派胡言,-0.00018625012620191667
国富论,-0.00018626704894335276
深陷,-0.0001862973523164386
死亡威胁,-0.00018633595328294367
提炼出,-0.00018655892430605061
大通,-0.00018658333186430658
意味深长,-0.00018658387198290384
山响,-0.00018669739907088917
体系,-0.00018675771761505772
翻开,-0.00018675801614190582
战绩,-0.0001867950915731656
62,-0.0001868441124479301
徒劳无益,-0.0001868971994572425
斗士,-0.00018692858473082647
调集,-0.00018697087027171708
还击,-0.0001870656910773191
敌对势力,-0.00018713073145551175
粗鲁,-0.00018716277010393084
组团,-0.00018716390462623222
先进性,-0.00018720762351019082
求同存异,-0.0001872442229615284
犹豫,-0.00018732970578792972
团结一心,-0.00018737785191112993
打劫,-0.00018740883108312644
一干二净,-0.00018741537537389263
寒蝉,-0.0001874282044357941
转动,-0.00018748028534095704
国际原子能机构,-0.0001874815572194452
加勒比地区,-0.00018748862140499797
坚韧不拔,-0.00018748933251142038
推延,-0.00018751969938204672
跌落,-0.000187593317705191
之心,-0.0001876167320721581
风吹雨打,-0.00018768838310480695
此刻,-0.00018768838310480695
十几,-0.00018773740446761345
驱逐出境,-0.00018781657220445425
把握住,-0.0001879192454504998
在讲话中,-0.00018794702891624166
通用电气,-0.00018799001722935807
集中力量,-0.00018803600041691378
其借,-0.00018807108465290062
国立,-0.00018808804548609947
建树,-0.00018815278154476133
附庸,-0.0001881747754124386
供货,-0.00018818206948244539
温情,-0.00018820708750592912
竞争性,-0.00018829516084806523
澜沧江,-0.00018834576255931477
亚历克斯,-0.00018841658552616215
声援,-0.00018848712997366856
错乱,-0.0001885019765646942
联合国日内瓦办事处,-0.0001885432226794073
封城,-0.00018860121309674033
得道多助,-0.00018860854607671037
合影,-0.00018862250359109553
好奇,-0.0001886275070438638
痛感,-0.0001886299050288561
沃尔玛,-0.0001886353220899758
资金流,-0.00018867681113103247
之气,-0.00018868298553610766
第一批,-0.0001887372596586387
笃行,-0.0001887414627052175
谈谈,-0.00018876585004846277
修复,-0.00018882409407913178
沃尔夫,-0.00018884848094678108
好战,-0.00018888818880591254
有句名言,-0.00018889339104532018
谈出,-0.00018898353072041669
打过仗,-0.0001889975352576931
开到,-0.0001889975352576931
厌弃,-0.0001890064252355683
指导意义,-0.0001890104498590685
格里,-0.0001890299179683404
身着,-0.0001890390639485646
这部,-0.00018911856771578882
敞开,-0.00018915730426851156
可论,-0.00018916952069012734
攀登,-0.00018917360293126524
难以获得,-0.00018922260791303573
定向,-0.00018923191043699743
那儿,-0.00018923707748552915
口气,-0.00018929673463658554
关税壁垒,-0.00018936622712735417
唱独角戏,-0.00018937275222504537
大党,-0.00018949055575566718
推文,-0.00018962217936960746
转发,-0.00018962217936960746
三点,-0.00018965918246896082
比雷埃夫斯,-0.00018967040003324407
黑龙江省,-0.000189713026792778
俄方,-0.00018975555976383663
射击,-0.00018982806640095305
成方圆,-0.00018982908382847782
闭口不谈,-0.00018983238122314243
清者自清,-0.0001898662073617242
个位数,-0.0001899528799821914
叫停,-0.00019000825501931497
沆瀣一气,-0.00019008850782265886
之忧,-0.00019017064444689275
野生动物,-0.00019031328759311713
行尽,-0.00019035324286944467
想要,-0.0001903625843369403
看中,-0.00019041533703651058
谋私利,-0.00019047140072973274
迎春,-0.00019060064592497429
人想,-0.00019067392444142227
自寻,-0.0001907164096513568
节庆,-0.00019079013726397228
同庆,-0.00019079013726397228
灯节,-0.00019079013726397228
金额,-0.000190933068192108
百姓生活,-0.00019102713732819385
贫瘠,-0.00019103037705430737
生产能力,-0.00019115711670080038
三者,-0.00019118069152149862
货物,-0.00019123114262098115
蓬佩奥以,-0.00019125982814708844
脱轨,-0.0001912732588733546
海湾地区,-0.00019133396881294417
芭蕾舞剧,-0.00019134781620245352
言而有信,-0.00019135792822092337
意念,-0.00019136414152463253
公利,-0.00019141150919548772
止步不前,-0.00019149060409215688
关上,-0.00019150918030601976
雪亮,-0.00019151435129603406
相连,-0.00019168644934554726
镜像,-0.0001917034187590457
要端,-0.0001917034187590457
蓄势待发,-0.0001918137167670507
鼠目寸光,-0.00019185364311333192
无理取闹,-0.00019186006215097574
无效,-0.00019201338832564518
便利,-0.00019209428267094922
76,-0.0001922179103534594
123,-0.0001922295641442147
韩美军,-0.00019223389153912368
美国联邦储备委员会,-0.00019227379194390452
汽车产业,-0.0001923056345935512
非法,-0.0001923505315506815
变乱,-0.0001923610997403023
被诉,-0.0001924162237184997
正为,-0.00019242337985524616
香港立法会,-0.00019243993066363167
欧洲法院,-0.00019246261709377415
卫生工作者,-0.00019253735129037025
一臂之力,-0.00019257999535783854
和世卫,-0.00019262437105574967
微观,-0.00019263831300853236
莱斯,-0.00019264240524361555
欣欣向荣,-0.0001927193396652349
私人,-0.00019278772047597652
控球,-0.00019291326268289555
永存,-0.00019291326268289555
出界,-0.00019291326268289555
界内,-0.00019291326268289555
花样,-0.00019293125223795513
国家级,-0.00019295412676744619
副总,-0.00019297460650936335
奋进,-0.0001930263442776576
马斯克,-0.0001930310851686489
46,-0.00019312898748555777
外国专家,-0.00019335604161080697
61,-0.00019335838081438163
失却,-0.0001933639351010031
头上,-0.00019353599100422334
更能,-0.00019355867403703564
修正案,-0.00019356722744304596
雷曼,-0.0001936758467369931
口中,-0.00019368225894679286
涉军,-0.00019372139387729972
区位,-0.00019373627379657075
澳等国,-0.00019380293697514832
讲好,-0.00019381239068295508
交往,-0.00019382040789179362
连天,-0.00019385325436574598
283,-0.000193865923576792
众志成城,-0.00019387045959353902
鬼把戏,-0.00019390179159966845
核心理念,-0.00019393926087085228
一大批,-0.0001939573890814781
不辩,-0.00019398606026956136
自明,-0.00019398606026956136
半个世纪,-0.0001940411469630561
攻击者,-0.0001940579049261753
法方,-0.00019408651723252582
强度,-0.00019410416805094914
挫折,-0.00019412238597960396
壮胆,-0.00019414222055744415
土著人,-0.0001942049820657198
优等生,-0.00019420614585276023
仗义执言,-0.00019425927138010167
轻水,-0.0001942970370418382
美朝核,-0.0001942970370418382
辩证关系,-0.00019432825033595573
冒天下之大不韪,-0.00019434550041790032
团结起来,-0.0001943876942480254
故伎重演,-0.00019441220425569337
鼓劲,-0.0001944357380137652
拉高,-0.00019445047308066637
骤升,-0.00019459493416709817
直系亲属,-0.00019464347056173987
认定,-0.00019466332429867806
大使级,-0.0001947120942827502
性行为,-0.00019471492481278974
事由,-0.0001947617888450108
尊崇,-0.00019478259540386044
湖北省,-0.0001947841825932336
抢夺,-0.00019483453441297905
出海,-0.0001948471975172416
电气化铁路,-0.0001948471975172416
红色警报,-0.000194847429455609
重挫,-0.00019493013070587216
气急败坏,-0.0001949488364611362
越办,-0.00019505821828281076
办出,-0.00019505821828281076
进博,-0.00019505821828281076
美国斯坦福大学,-0.0001950625105693829
权宜之计,-0.00019512799776386374
患上,-0.00019531848774784888
病毒感染,-0.00019537460250470547
自以为是,-0.00019543727920793723
血肉,-0.00019550298676777623
地玩,-0.00019552909070886187
回顾总结,-0.00019566976278004224
猪肉,-0.00019569109459053696
应声,-0.0001957286065179269
光鲜,-0.00019578360979954744
诚如,-0.00019581056042532462
倒塌,-0.00019586485754115486
被害,-0.00019587681093717518
长城,-0.0001958848120242098
血泪,-0.0001959322991033861
实地,-0.00019603269043166823
第三号,-0.00019606978339618977
几乎,-0.00019607629217861843
收治,-0.00019610998178098046
亲自,-0.00019613345506865228
旧酒,-0.00019616084020946406
瓶装,-0.00019616084020946406
拳头,-0.00019620384710324304
次数,-0.0001962192810897811
执照,-0.0001962660552406501
博会,-0.00019635625300654027
本地,-0.0001964318349652325
困顿,-0.00019646111951997827
价廉,-0.00019646703171494876
质优,-0.00019646703171494876
无度,-0.00019659590784941206
醉心,-0.00019662500519913325
横行霸道,-0.00019662500519913325
人站,-0.00019663346131700617
多月,-0.00019680213897630525
行多远,-0.00019696049233689736
上周五,-0.00019696049233689736
英亩,-0.00019696049233689736
亲手,-0.00019696688648624807
灰尘,-0.00019698675358398773
企业主,-0.00019701808945308093
积极开展,-0.00019703222981365582
农场主,-0.00019703610036833586
关键期,-0.00019716969478574887
合理性,-0.00019719227879887052
必答题,-0.00019731884934613299
翻了一番,-0.00019736272299483747
见世面,-0.00019741362823401946
转而,-0.00019744657408193937
雅各布,-0.00019746964734290986
科学态度,-0.00019750685676744452
流毒,-0.00019755635844255043
美舰,-0.00019761128260906277
之谜,-0.00019762429877917014
挖掘潜力,-0.00019766034583025772
该当,-0.00019766066940612846
出租车,-0.0001977729229130561
制品,-0.00019778022492610288
上年,-0.00019785169327634792
紧密结合,-0.00019791630341967629
全力支持,-0.00019792926786907212
扑面而来,-0.00019793259088936186
观是,-0.0001979788410441644
拘捕,-0.0001979999066808352
看重,-0.00019801745895166745
所指,-0.00019803418483062122
智商,-0.0001980360603951328
扎根,-0.0001980808090261746
各处,-0.00019813111610634732
保险公司,-0.00019814800917836395
惯犯,-0.00019819153696695935
筹款,-0.0001982271243452448
阴暗,-0.00019828544474240022
穆勒,-0.00019829691428842255
润滑剂,-0.00019833779200957325
红旗,-0.0001983396018207122
和勇毅,-0.0001983396018207122
头立,-0.0001983396018207122
手把,-0.0001983396018207122
旗不湿,-0.0001983396018207122
向涛,-0.0001983396018207122
扬言,-0.00019836402205731125
大伟,-0.00019839102685512014
抗体,-0.00019844791772581456
警示,-0.00019849203545970438
第十一,-0.00019854184006457476
黄海之滨,-0.00019858733698104999
曾作,-0.00019863546974588437
死于非命,-0.0001986376863058955
视听,-0.0001987763330117518
危言耸听,-0.00019880977283089473
余个,-0.00019882947913477298
中国网民,-0.00019883314732653057
今年初,-0.00019888735928960243
布法罗,-0.00019897230785862743
能为,-0.00019908976702103106
阿里,-0.00019909574596774134
杯水车薪,-0.00019912440195214262
日益壮大,-0.00019916798148123462
不住,-0.00019917352997470363
殊异,-0.0001992263719511251
排忧解难,-0.0001992263719511251
冻结,-0.00019927190950003973
过后,-0.00019928386114198787
靠不住,-0.000199313820357527
对港,-0.00019935389079222093
撒克逊,-0.0001994017905464221
热切,-0.00019948152684458103
守信,-0.00019970853086984872
习以为常,-0.0001997578718862394
400,-0.00019975809036416718
号令,-0.00019981149733043607
病入膏肓,-0.00019987890007668166
协奏,-0.00019988512714198646
3500,-0.00019991501271098512
高山,-0.00019996312477486372
外经贸,-0.00019996758640737113
高频词,-0.00019997159491744881
一清二楚,-0.00020008166207637705
四月,-0.00020021196267673642
朝中,-0.00020021196267673642
戈皮,-0.0002002354438927002
纳特,-0.0002002354438927002
有悖,-0.00020024663438393433
地壳,-0.00020028292985216863
打击犯罪,-0.0002002878637258415
本可,-0.00020040002526319542
插入,-0.00020044703915263074
两项,-0.00020049679979638755
国民议会,-0.00020055365697539093
以害己,-0.00020075209384283333
天津,-0.0002008239277754187
前程,-0.0002008469567361091
教条,-0.00020088482288596667
有近,-0.00020095374971163408
基方,-0.00020097806645492984
并会,-0.00020104553662280756
考尔,-0.00020104553662280756
带入,-0.00020106154190572813
不懈努力,-0.0002011032058855855
批驳,-0.00020119028829397934
充分肯定,-0.00020122757365215974
不撞,-0.00020123299348822374
升至,-0.00020123951414191866
自由权,-0.00020127984309902105
问世,-0.00020131870360145767
专家团,-0.00020144789243822648
中美洲地区,-0.00020145920541827562
保障,-0.00020149496264032334
死守,-0.00020151416730781563
医学杂志,-0.00020151766773969098
力有,-0.00020151829805850234
效法,-0.00020157757113409633
本色,-0.00020173384754869415
把舵,-0.00020178676616703668
满盆满,-0.00020181475695473924
市场化,-0.00020181569396832662
束手无策,-0.00020185469955626
法宝,-0.00020186506697322278
投票,-0.00020194561747119573
抱怨,-0.00020196950321317288
物价上涨,-0.00020206681352747925
陶醉,-0.00020222849900873805
带到,-0.0002022757067435884
戈迪亚,-0.0002023269319732957
斯之结,-0.0002023269319732957
枪祸,-0.00020237851553822698
演训,-0.00020243593806749168
道义感,-0.0002025180615835847
以疫谋独,-0.0002025462577636019
行业协会,-0.00020259875802629756
做成,-0.00020268592019256215
十分明确,-0.00020268974540026304
天方夜谭,-0.00020278056378944553
折射出,-0.00020281728458573518
维也纳,-0.00020289091423763
北卡罗来纳,-0.0002030224125550502
遮掩,-0.00020306259618165545
自治法,-0.00020309761226088274
客户,-0.00020320908502876792
1982,-0.00020331247335083247
权益,-0.00020332860758670828
屈服,-0.00020333566604264605
和约,-0.0002033833961710982
万支,-0.00020340758405427246
铁路网,-0.0002034696320010199
搞出,-0.00020362660666625832
弥合,-0.000203661156200924
找回,-0.0002036951843555928
第四十七届,-0.0002037446570125462
煞费心机,-0.00020375179619014128
刘鹤,-0.0002038025626356007
危重症,-0.00020383507589123733
欺世盗名,-0.00020387805417750618
断链,-0.00020389130529578138
新天地,-0.00020395892819995558
袭涌,-0.00020397359270888518
178,-0.00020402699221302466
友好条约,-0.00020428331331275032
可取,-0.00020437902281634934
医学院,-0.00020438989188098397
曾任,-0.00020444598639585466
贩卖人口,-0.00020448620077492428
寻得,-0.00020453091099788346
脆弱性,-0.00020454371937550433
特拉维夫,-0.00020463949466022305
免罪,-0.0002046472075607121
阿里亚斯,-0.00020470982915917114
经脉,-0.00020477754477236872
长期化,-0.000204808867935176
豪言,-0.00020488502127803755
解密版,-0.0002048895204820556
8856,-0.00020498423524873687
危地马拉,-0.00020502711828684038
恰恰相反,-0.00020507977733459358
第七,-0.00020508366436097563
几十年,-0.00020510154438826717
新一代,-0.00020511947923881158
最差,-0.00020514700474632397
一盆,-0.00020519132900043667
持续一年,-0.00020521345020919733
疾苦,-0.0002052542567863802
增势,-0.0002052645280343609
47,-0.00020528338982620322
选情,-0.00020531950142959053
辛劳,-0.0002053251359910623
行政,-0.00020535166256888799
搅起,-0.0002053732356720605
预防性,-0.000205468804701439
章程,-0.0002054837698680684
420,-0.00020550622591475402
一旁,-0.00020550915628051526
弃置,-0.00020550915628051526
越做越,-0.00020553722216965837
海滨,-0.00020561556278642326
有口皆碑,-0.0002056842267987912
容许,-0.00020571410453032568
威权,-0.0002057509945748377
播种,-0.00020576535687592145
桑切斯,-0.00020578299097387406
普遍存在,-0.00020578594746651767
厚厚的,-0.00020580613620862397
封信,-0.00020581147315822367
153,-0.00020581790766104313
难以自拔,-0.000205834275168285
阔步,-0.00020583502759145513
降至,-0.00020587947689012397
大发,-0.00020592916853550439
平等待遇,-0.0002060828919343913
探访,-0.00020615324967440527
需重估,-0.00020616541006261534
信中,-0.00020618499343407403
全线,-0.00020626547413074865
环境治理,-0.00020629278465004194
微生物学,-0.00020630372675704427
异己,-0.000206304138516959
科研人员,-0.00020631612986026393
毫无根据,-0.0002064241837265234
正以,-0.00020644820623464863
攫取,-0.00020647381404870788
窘境,-0.00020648276609223305
何谈,-0.00020652908641668167
采摘,-0.00020661658148157149
机会成本,-0.00020669180887548984
建设者,-0.0002067232297294668
人口素质,-0.0002067235434288288
艾德,-0.00020675259323743844
李嘉图,-0.00020675259323743844
参与感,-0.00020678487083461154
捍卫者,-0.00020679682630281358
万亿,-0.00020679943071638118
男孩,-0.0002068041009661556
打扫,-0.00020680549692277299
星巴克,-0.00020680638559327711
世界人权宣言,-0.00020685685665258903
中国人民解放军,-0.00020693676792949518
新疆地区,-0.00020697291051231483
喷洒,-0.0002069942330345003
前所未有,-0.00020702232872513659
勾当,-0.0002071049249290395
原始数据,-0.00020729051908243708
人比,-0.00020733977661767334
别有,-0.00020740511842320229
详实,-0.0002074756871208526
下来,-0.00020749022580340414
力道,-0.00020751378952554414
暗礁,-0.0002075156781075711
愿望,-0.0002075569052390747
举行会谈,-0.00020764025103720533
化学,-0.00020769468265497977
外交政策,-0.00020771784675417465
嗤之以鼻,-0.00020774564214942127
矢志不渝,-0.00020775369625209707
生长,-0.0002077789615764308
成功率,-0.00020782177800730662
52,-0.00020782987173648422
相撞,-0.00020783970890323223
坏名声,-0.00020784108184267172
大白于天下,-0.00020785819698705379
内陆,-0.0002078627923218133
方能,-0.00020805348329672884
关头,-0.000208111754100036
经常,-0.00020813998598624803
中乱港,-0.00020825636233378484
深得,-0.00020826764544377372
自家,-0.000208315647761321
辉煌成就,-0.0002083512404862635
萨默斯,-0.0002083950729286097
古城,-0.00020845391797644122
魑魅魍魉,-0.00020852810501212392
货币汇率,-0.0002085843642806338
畅想,-0.00020863138446015222
霍尼韦尔,-0.00020864869589907664
俄罗斯远东地区,-0.00020871437435912853
红毯,-0.0002087737452894257
莲花,-0.0002087737452894257
戈登,-0.00020878915641622987
中秋,-0.00020890920207000462
容身之地,-0.00020891475844178842
几十个,-0.00020896858562575795
公共事务,-0.00020897381735727406
演讲,-0.00020906341745639042
谣言止于,-0.00020916809652587087
欧元,-0.00020917532792947413
阴谋诡计,-0.0002092482022215941
透支,-0.0002092598828513523
人所共知,-0.00020926355824881374
菲利普,-0.00020930418549458657
巴斯德,-0.00020970716967333718
网络攻击,-0.000209713504944983
火中取栗,-0.00020975249365819465
曙光,-0.00020975465651809893
何来,-0.00020979333084537413
长安,-0.0002098850391573175
苦练内功,-0.00021004806785302155
财政政策,-0.00021007306084518015
基里巴斯共和国,-0.00021009552166653174
分开,-0.0002101773176825732
同心同德,-0.0002101955837390817
出对,-0.00021021196199172003
互为因果,-0.00021022752316596054
茶杯,-0.00021025164525006627
社会安定,-0.00021027832533502977
垃圾,-0.00021029585401173288
西安,-0.00021034353410501162
高昂,-0.00021042766269525
现实主义,-0.00021051970371188506
前三大,-0.00021062464911734377
措手不及,-0.00021063272504770955
国来,-0.00021063272504770955
付诸东流,-0.00021063272504770955
高粱,-0.00021063637172658882
询价,-0.00021063637172658882
供货商,-0.00021063637172658882
主观,-0.0002106483864347384
美国芝加哥大学,-0.0002107002833380831
去世,-0.0002107231550667609
阻断,-0.00021082136066352222
一遍,-0.0002109788391068636
质询,-0.00021098763905935566
如此这般,-0.00021101889469648727
排海,-0.00021114028989303006
之士,-0.00021114741156412131
坚定信念,-0.00021124079561516567
立足于,-0.00021126370630132434
不兴,-0.00021128806960309397
人无德,-0.00021128806960309397
国无德,-0.00021128806960309397
利剑,-0.0002113672276745934
祝贺,-0.00021138723209972925
一损俱损,-0.00021140295664773205
抢救,-0.0002114204142730142
集中,-0.00021142203272237273
电力公司,-0.00021145488157696895
核实,-0.0002114930883486444
党派,-0.00021150752366356183
从博鳌,-0.0002115481531580984
法律制裁,-0.00021155861980482407
世家,-0.00021158014059971796
术解,-0.00021158014059971796
洞彻,-0.0002116822181608519
优劣,-0.00021169370503880722
美国耶鲁大学,-0.00021172908004288895
埃斯,-0.00021174174467303926
长江,-0.00021185125841808756
之治,-0.00021194611128349958
全球股市,-0.00021201021103286973
迄今已有,-0.00021203084249050126
不闻,-0.00021210267751479287
人心向背,-0.00021216978522536878
管治,-0.00021218891733220502
135,-0.00021223064171203062
不归路,-0.0002122711627579447
乱子,-0.0002123695060718413
何尝,-0.00021239636569764684
女性,-0.00021243557610553193
云南,-0.00021255496786635596
镜子,-0.00021256500428806568
排华,-0.00021260426916064752
重水,-0.00021267027108583714
严重性,-0.00021279520633797134
最广,-0.00021292481016046928
本来,-0.00021295776318888047
治权,-0.00021296761635994287
轮胎,-0.00021305746505965046
无家可归,-0.00021312267734390833
悍然,-0.000213197034320949
跟风,-0.00021320891904851375
实施细则,-0.0002132218903955162
上半年,-0.00021325518662437316
骨气,-0.00021344005777313053
实践经验,-0.00021362547399685154
热带,-0.00021362700127243935
美国驻华使馆,-0.00021363205357892933
57,-0.00021375837735725307
不知羞耻,-0.00021386294752260177
出手,-0.00021390098353224073
真诚地,-0.0002139211112884824
通行证,-0.0002139280096744484
统计,-0.00021402818305985786
无论如何,-0.0002140896285596159
互利互惠,-0.00021413571599761776
献策,-0.0002141377992451134
约翰逊,-0.00021418474069109528
惩处,-0.00021419614174003366
争分夺秒,-0.00021421257495909463
多米尼加共和国,-0.0002142300935331904
本扬,-0.00021426824260119322
老挝人民革命党,-0.00021426824260119322
众力,-0.00021429086814110705
人心齐,-0.00021429086814110705
迄今,-0.00021431619535916655
日益突出,-0.00021433373567286723
方舱,-0.0002143889665664577
握稳,-0.0002143963904702089
起劲地,-0.00021441874646583746
卓有成效,-0.00021460012453358474
血泪史,-0.00021464645651961197
多久,-0.00021473645527506787
痛改前非,-0.00021475558189243136
化解矛盾,-0.0002147712297548161
唯独,-0.00021479995483768635
实干,-0.00021491952345475076
联邦最高法院,-0.00021499626055974732
市场份额,-0.00021506897272305093
重构,-0.00021525026226851648
不满,-0.00021530013482168211
第三轮,-0.00021530903651155561
美国国会参议院,-0.00021536290115161148
课程,-0.00021540804496247102
全新,-0.00021542308429123487
了不起,-0.00021543380352789739
负担得起,-0.0002155544089182507
第六任,-0.00021555755690850728
残酷,-0.00021558454338084108
中国香港,-0.00021565302743097029
27,-0.0002156804004019063
负担,-0.00021570118809447576
不设,-0.00021575547968228688
大疫,-0.00021575707822175157
争霸,-0.00021582444126629543
高于一切,-0.0002160295004344374
坚如磐石,-0.00021604949877896448
大张旗鼓,-0.00021611594440858856
保值,-0.00021618201081047378
增值,-0.00021618201081047378
甘心,-0.00021620211148120575
重中之重,-0.00021628536897101266
加班加点,-0.00021637492070837805
历程,-0.00021645254200263245
一场空,-0.00021648597079313757
韦伯斯特,-0.00021660383138667129
乐土,-0.00021661895857799746
政治经济学,-0.0002166784088211928
塔雷,-0.000216692016943657
装糊涂,-0.00021669325093200516
这笔,-0.00021669931429088964
不断丰富,-0.0002167082462439738
缘何,-0.00021671260449796656
组成员,-0.0002167291282475055
华侨,-0.0002167323899125295
血肉相连,-0.00021682991781050588
夺去,-0.00021688887559521852
展望,-0.00021693781016143246
波士顿,-0.0002170579088554109
世界知识产权组织,-0.00021713628311255287
铁证,-0.00021714305973512406
抛却,-0.00021721024651175265
魔盒,-0.0002173507137927165
弄潮儿,-0.0002173874851264031
92,-0.00021739180110088774
中国国情,-0.00021741678960769515
军费,-0.00021746620520773642
大团圆,-0.0002174705196945987
专题会议,-0.00021750148669672257
击得,-0.00021750776225995977
大写意,-0.0002176875972078267
撰写,-0.00021774831659107917
不带,-0.00021793680094460804
天高地,-0.00021797619488592358
广场,-0.00021801945925062894
负有,-0.00021808549949437037
抨击,-0.000218148244252374
涌入,-0.00021816215301071574
绕过,-0.00021828588163101177
执行,-0.00021832991472321055
消亡,-0.00021840850138086327
疮疤,-0.00021846326354371497
变异,-0.00021855800887350582
隔岸观火,-0.0002186040846864948
一去不复返,-0.0002187636325264889
愚弄,-0.00021878795484370567
踏踏实实,-0.00021892358974429042
助其,-0.00021896005215588367
惹事,-0.00021901961093380115
迸发出,-0.00021908981984549578
收紧,-0.00021909398377117318
文物展,-0.00021910961025723802
逃避责任,-0.00021916324846367154
手拉手,-0.00021921614722981587
敞亮,-0.00021921614722981587
发货,-0.00021932168659642492
堤坝,-0.00021934175071298333
